,sql,excel,access,python,java,hadoop,tableau,matlab,spark,microsoft,oracl,vba,hive,spss,mysql,pig,stata,sqlserver,r,sas,degree,year_group
1104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,3-5
1105,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,3-5
1106,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,master,less than 2
1107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1108,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1111,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1114,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,3-5
1116,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1117,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1120,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1123,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,3-5
1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1125,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,phd,greater than 5
1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1127,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,master,less than 2
1128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1129,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1130,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1132,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1133,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1134,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1136,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,master,less than 2
1137,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,phd,greater than 5
1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1139,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1140,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1145,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,phd,3-5
1146,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1147,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,less than 2
1148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,less than 2
1150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1151,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1152,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1155,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,master,less than 2
1156,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,less than 2
1157,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,bachelor,less than 2
1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1160,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,master,less than 2
1161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1162,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1163,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1164,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1165,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,3-5
1169,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,3-5
1171,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,bachelor,less than 2
1173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bachelor,less than 2
1175,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1176,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1177,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1178,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1179,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,master,less than 2
1180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,bachelor,less than 2
1181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1182,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,3-5
1183,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,master,less than 2
1184,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1186,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1187,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1188,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1192,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,phd,less than 2
1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1196,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,master,less than 2
1197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,less than 2
1198,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1199,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1201,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1202,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1203,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1205,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1206,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1207,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1209,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1211,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1213,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1214,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,phd,less than 2
1215,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,master,less than 2
1216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,phd,less than 2
1218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1221,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1222,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1223,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1225,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1226,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1227,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1229,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1230,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1231,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1233,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1235,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1237,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1238,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,phd,less than 2
1239,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,master,less than 2
1240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,phd,less than 2
1242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1245,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1246,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1247,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1249,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1250,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,phd,less than 2
1251,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,master,less than 2
1252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,phd,less than 2
1254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1257,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1258,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1259,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1262,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1263,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1265,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1266,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1267,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1269,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1271,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1273,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1274,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1275,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1276,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1277,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1278,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1280,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,3-5
1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1283,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1286,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1287,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1289,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1290,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1291,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1293,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1295,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1297,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1299,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,master,less than 2
1300,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,3-5
1302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,3-5
1304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1307,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,phd,less than 2
1308,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1309,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1311,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,3-5
1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,3-5
1314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1315,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,phd,less than 2
1316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1317,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1319,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1320,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1322,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1323,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1324,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1326,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1327,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1328,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1330,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1332,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1335,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1336,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1338,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1339,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1340,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1342,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1344,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1346,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,3-5
1348,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,master,less than 2
1349,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,phd,3-5
1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,3-5
1351,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,less than 2
1353,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,phd,less than 2
1354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,phd,less than 2
1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bachelor,3-5
1356,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bachelor,3-5
1357,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1358,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1360,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1361,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1362,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1364,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,master,less than 2
1365,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1366,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bachelor,less than 2
1368,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1370,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,master,less than 2
1372,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,less than 2
1373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,master,less than 2
1374,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,master,less than 2
1375,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,phd,less than 2
1376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,phd,3-5
